event_id,latitude,longitude,start,end,end_exclusive,duration_hours,ptype_codes,ptype_labels,dominant_ptype_code,dominant_ptype_label,freezing_liquid_hours,wet_snow_hours,temperature_mean_c,temperature_min_c,temperature_max_c,gust_mean_ms,gust_max_ms,precip_rate_mean_mmh,precip_rate_max_mmh,precipitation_water_equivalent_mm,snowfall_rate_mean_mmh,snowfall_rate_max_mmh,snowfall_water_equivalent_mm,tcslw_mean_kgm2,tcslw_max_kgm2
E00508,40.25,22,2018-12-17T23:00:00,2018-12-17T23:00:00,2018-12-18T00:00:00,1,6,wet_snow,6,wet_snow,0,1,1.634552002,1.634552002,1.634552002,5.196122169,5.196122169,0.2480506897,0.2480506897,0.2480506897,0.1684427261,0.1684427261,0.1684427261,0.0166015625,0.0166015625
E01123,40,22,2013-02-20T08:00:00,2013-02-20T08:00:00,2013-02-20T09:00:00,1,6,wet_snow,6,wet_snow,0,1,3.479766846,3.479766846,3.479766846,5.190039635,5.190039635,0,0,0,0,0,0,0.0009460449219,0.0009460449219
E01757,39.75,21.75,2017-12-20T11:00:00,2017-12-20T11:00:00,2017-12-20T12:00:00,1,6,wet_snow,6,wet_snow,0,1,3.406524658,3.406524658,3.406524658,5.187660217,5.187660217,0,0,0,0,0,0,0.02548217773,0.02548217773
E01557,40,22.5,2016-01-01T07:00:00,2016-01-01T07:00:00,2016-01-01T08:00:00,1,6,wet_snow,6,wet_snow,0,1,-4.264984131,-4.264984131,-4.264984131,5.186097145,5.186097145,0.003433227539,0.003433227539,0.003433227539,0.003433227539,0.003433227539,0.003433227539,0.009979248047,0.009979248047
E02448,39.5,22.25,2016-12-29T07:00:00,2016-12-29T07:00:00,2016-12-29T08:00:00,1,6,wet_snow,6,wet_snow,0,1,2.952789307,2.952789307,2.952789307,5.174324036,5.174324036,0.0008583068848,0.0008583068848,0.0008583068848,0.0008583068848,0.0008583068848,0.0008583068848,0.006500244141,0.006500244141
E02543,39.5,22.5,2017-01-19T05:00:00,2017-01-19T05:00:00,2017-01-19T06:00:00,1,6,wet_snow,6,wet_snow,0,1,2.92666626,2.92666626,2.92666626,5.169647217,5.169647217,1.187896729,1.187896729,1.187896729,0.9506821632,0.9506821632,0.9506821632,0.06475830078,0.06475830078
E00634,40.25,22.25,2016-01-03T16:00:00,2016-01-03T16:00:00,2016-01-03T17:00:00,1,6,wet_snow,6,wet_snow,0,1,1.493804932,1.493804932,1.493804932,5.165449142,5.165449142,1.846647263,1.846647263,1.846647263,1.18880868,1.18880868,1.18880868,0.08776855469,0.08776855469
E00129,40.25,21.75,2015-02-22T04:00:00,2015-02-22T04:00:00,2015-02-22T05:00:00,1,3,freezing_rain,3,freezing_rain,1,0,1.862945557,1.862945557,1.862945557,5.158445358,5.158445358,0.005149841309,0.005149841309,0.005149841309,0,0,0,0.01071166992,0.01071166992
E03166,39.25,22.5,2015-02-19T07:00:00,2015-02-19T07:00:00,2015-02-19T08:00:00,1,6,wet_snow,6,wet_snow,0,1,-0.9939880371,-0.9939880371,-0.9939880371,5.153478622,5.153478622,0,0,0,0,0,0,6.103515625e-05,6.103515625e-05
E00918,40,21.75,2015-01-19T03:00:00,2015-01-19T03:00:00,2015-01-19T04:00:00,1,3,freezing_rain,3,freezing_rain,1,0,1.660064697,1.660064697,1.660064697,5.146090508,5.146090508,0.0004291534424,0.0004291534424,0.0004291534424,0,0,0,0.01681518555,0.01681518555
E00073,40.25,21.75,2013-02-20T08:00:00,2013-02-20T08:00:00,2013-02-20T09:00:00,1,6,wet_snow,6,wet_snow,0,1,2.575469971,2.575469971,2.575469971,5.14511776,5.14511776,0,0,0,5.36441803e-05,5.36441803e-05,5.36441803e-05,0.009246826172,0.009246826172
E02639,39.5,22.75,2017-01-15T05:00:00,2017-01-15T05:00:00,2017-01-15T06:00:00,1,3,freezing_rain,3,freezing_rain,1,0,-2.595062256,-2.595062256,-2.595062256,5.133087158,5.133087158,0.0008583068848,0.0008583068848,0.0008583068848,0.0004827976227,0.0004827976227,0.0004827976227,0.009857177734,0.009857177734
E00522,40.25,22,2019-01-31T04:00:00,2019-01-31T04:00:00,2019-01-31T05:00:00,1,3,freezing_rain,3,freezing_rain,1,0,1.167877197,1.167877197,1.167877197,5.132430077,5.132430077,0.01459121704,0.01459121704,0.01459121704,0.0001072883606,0.0001072883606,0.0001072883606,0.01599121094,0.01599121094
E01128,40,22,2013-12-18T10:00:00,2013-12-18T10:00:00,2013-12-18T11:00:00,1,6,wet_snow,6,wet_snow,0,1,5.357086182,5.357086182,5.357086182,5.131977081,5.131977081,0,0,0,0,0,0,0.004516601562,0.004516601562
E01636,40,22.75,2017-01-27T07:00:00,2017-01-27T07:00:00,2017-01-27T08:00:00,1,6,wet_snow,6,wet_snow,0,1,2.485015869,2.485015869,2.485015869,5.121769905,5.121769905,0.04291534424,0.04291534424,0.04291534424,0.0006437301636,0.0006437301636,0.0006437301636,0.02615356445,0.02615356445
E01438,40,22.25,2017-02-12T14:00:00,2017-02-12T14:00:00,2017-02-12T15:00:00,1,6,wet_snow,6,wet_snow,0,1,1.886871338,1.886871338,1.886871338,5.120314598,5.120314598,0.03261566162,0.03261566162,0.03261566162,0.03207921982,0.03207921982,0.03207921982,0.3159179688,0.3159179688
E00724,40.25,22.25,2019-02-16T07:00:00,2019-02-16T07:00:00,2019-02-16T08:00:00,1,6,wet_snow,6,wet_snow,0,1,1.271759033,1.271759033,1.271759033,5.11923027,5.11923027,0,0,0,0,0,0,0.005554199219,0.005554199219
E02979,39.25,22,2019-02-15T06:00:00,2019-02-15T06:00:00,2019-02-15T07:00:00,1,6,wet_snow,6,wet_snow,0,1,1.326812744,1.326812744,1.326812744,5.118325233,5.118325233,0,0,0,0.0001072883606,0.0001072883606,0.0001072883606,0.008636474609,0.008636474609
E03304,39.25,22.75,2016-01-24T06:00:00,2016-01-24T06:00:00,2016-01-24T07:00:00,1,6,wet_snow,6,wet_snow,0,1,-1.655853271,-1.655853271,-1.655853271,5.115619659,5.115619659,0,0,0,0,0,0,0.001007080078,0.001007080078
E00790,40.25,22.75,2012-02-09T19:00:00,2012-02-09T19:00:00,2012-02-09T20:00:00,1,6,wet_snow,6,wet_snow,0,1,2.452056885,2.452056885,2.452056885,5.11499691,5.11499691,0.08025169373,0.08025169373,0.08025169373,0.0536441803,0.0536441803,0.0536441803,0.03991699219,0.03991699219
E02054,39.75,22.25,2020-02-06T06:00:00,2020-02-06T06:00:00,2020-02-06T07:00:00,1,6,wet_snow,6,wet_snow,0,1,3.284576416,3.284576416,3.284576416,5.108839035,5.108839035,0.009441375732,0.009441375732,0.009441375732,0.002789497375,0.002789497375,0.002789497375,0.003692626953,0.003692626953
E01141,40,22,2014-02-01T15:00:00,2014-02-01T15:00:00,2014-02-01T16:00:00,1,6,wet_snow,6,wet_snow,0,1,2.990020752,2.990020752,2.990020752,5.108695984,5.108695984,0.00171661377,0.00171661377,0.00171661377,0.0002145767212,0.0002145767212,0.0002145767212,0.02432250977,0.02432250977
E00771,40.25,22.5,2017-01-26T23:00:00,2017-01-26T23:00:00,2017-01-27T00:00:00,1,6,wet_snow,6,wet_snow,0,1,0.2519836426,0.2519836426,0.2519836426,5.106263161,5.106263161,0.004291534424,0.004291534424,0.004291534424,0.003862380981,0.003862380981,0.003862380981,0.008148193359,0.008148193359
E01142,40,22,2014-02-01T17:00:00,2014-02-01T17:00:00,2014-02-01T18:00:00,1,6,wet_snow,6,wet_snow,0,1,2.490386963,2.490386963,2.490386963,5.096198082,5.096198082,0.002574920654,0.002574920654,0.002574920654,0.0004291534424,0.0004291534424,0.0004291534424,0.05535888672,0.05535888672
E00781,40.25,22.5,2019-02-24T19:00:00,2019-02-24T19:00:00,2019-02-24T20:00:00,1,6,wet_snow,6,wet_snow,0,1,1.83706665,1.83706665,1.83706665,5.094682693,5.094682693,0.01287460327,0.01287460327,0.01287460327,0.01319646835,0.01319646835,0.01319646835,0.04507446289,0.04507446289
E02536,39.5,22.5,2016-12-29T23:00:00,2016-12-29T23:00:00,2016-12-30T00:00:00,1,6,wet_snow,6,wet_snow,0,1,2.986724854,2.986724854,2.986724854,5.09281826,5.09281826,0,0,0,0,0,0,0.003479003906,0.003479003906
E01670,39.75,21.75,2012-02-14T08:00:00,2012-02-14T08:00:00,2012-02-14T09:00:00,1,6,wet_snow,6,wet_snow,0,1,1.612457275,1.612457275,1.612457275,5.091712952,5.091712952,0,0,0,0,0,0,0.006530761719,0.006530761719
E02082,39.75,22.5,2013-01-08T11:00:00,2013-01-08T11:00:00,2013-01-08T12:00:00,1,6,wet_snow,6,wet_snow,0,1,3.75479126,3.75479126,3.75479126,5.080714226,5.080714226,0,0,0,0,0,0,0.001068115234,0.001068115234
E00441,40.25,22,2016-12-27T20:00:00,2016-12-27T20:00:00,2016-12-27T21:00:00,1,6,wet_snow,6,wet_snow,0,1,1.324127197,1.324127197,1.324127197,5.07722187,5.07722187,0.2295970917,0.2295970917,0.2295970917,0.0648021698,0.0648021698,0.0648021698,0.09140014648,0.09140014648
E00160,40.25,21.75,2016-12-27T21:00:00,2016-12-27T21:00:00,2016-12-27T22:00:00,1,6,wet_snow,6,wet_snow,0,1,2.069000244,2.069000244,2.069000244,5.075514793,5.075514793,0.0253200531,0.0253200531,0.0253200531,0.01609325409,0.01609325409,0.01609325409,0.05938720703,0.05938720703
E00022,40.25,21.75,2012-02-12T18:00:00,2012-02-12T18:00:00,2012-02-12T19:00:00,1,6,wet_snow,6,wet_snow,0,1,0.493560791,0.493560791,0.493560791,5.065120697,5.065120697,0.1729488373,0.1729488373,0.1729488373,0.09795427322,0.09795427322,0.09795427322,0.02517700195,0.02517700195
E00436,40.25,22,2016-12-15T16:00:00,2016-12-15T16:00:00,2016-12-15T17:00:00,1,6,wet_snow,6,wet_snow,0,1,5.014190674,5.014190674,5.014190674,5.062653542,5.062653542,0.02918243408,0.02918243408,0.02918243408,0.01695156097,0.01695156097,0.01695156097,0.1158447266,0.1158447266
E01101,40,22,2013-01-10T13:00:00,2013-01-10T13:00:00,2013-01-10T14:00:00,1,6,wet_snow,6,wet_snow,0,1,5.012359619,5.012359619,5.012359619,5.060199738,5.060199738,0,0,0,0,0,0,0.01452636719,0.01452636719
E03132,39.25,22.5,2012-01-29T18:00:00,2012-01-29T18:00:00,2012-01-29T19:00:00,1,6,wet_snow,6,wet_snow,0,1,3.205841064,3.205841064,3.205841064,5.05674839,5.05674839,0.04076957703,0.04076957703,0.04076957703,0.02655386925,0.02655386925,0.02655386925,0.1307983398,0.1307983398
E00787,40.25,22.75,2012-01-31T23:00:00,2012-01-31T23:00:00,2012-02-01T00:00:00,1,6,wet_snow,6,wet_snow,0,1,2.631744385,2.631744385,2.631744385,5.05472374,5.05472374,0.03519058228,0.03519058228,0.03519058228,0.003057718277,0.003057718277,0.003057718277,0.007385253906,0.007385253906
E01824,39.75,22,2012-02-13T23:00:00,2012-02-13T23:00:00,2012-02-14T00:00:00,1,3,freezing_rain,3,freezing_rain,1,0,0.2030334473,0.2030334473,0.2030334473,5.053469658,5.053469658,0.0004291534424,0.0004291534424,0.0004291534424,0,0,0,0.003936767578,0.003936767578
E00372,40.25,22,2013-12-18T08:00:00,2013-12-18T08:00:00,2013-12-18T09:00:00,1,6,wet_snow,6,wet_snow,0,1,0.7658996582,0.7658996582,0.7658996582,5.048378944,5.048378944,0,0,0,0.0001072883606,0.0001072883606,0.0001072883606,0.0006713867188,0.0006713867188
E01287,40,22,2020-02-08T09:00:00,2020-02-08T09:00:00,2020-02-08T10:00:00,1,6,wet_snow,6,wet_snow,0,1,3.878814697,3.878814697,3.878814697,5.045779228,5.045779228,0,0,0,0,0,0,0.002319335938,0.002319335938
E02850,39.25,21.75,2019-02-16T18:00:00,2019-02-16T18:00:00,2019-02-16T19:00:00,1,6,wet_snow,6,wet_snow,0,1,1.97769165,1.97769165,1.97769165,5.035204887,5.035204887,0,0,0,0,0,0,0.001861572266,0.001861572266
E02807,39.25,21.75,2018-01-23T15:00:00,2018-01-23T15:00:00,2018-01-23T16:00:00,1,6,wet_snow,6,wet_snow,0,1,3.289215088,3.289215088,3.289215088,5.033045769,5.033045769,0,0,0,0,0,0,0.003326416016,0.003326416016
E02347,39.5,22,2014-12-29T21:00:00,2014-12-29T21:00:00,2014-12-29T22:00:00,1,6,wet_snow,6,wet_snow,0,1,3.411773682,3.411773682,3.411773682,5.020381927,5.020381927,0.003433227539,0.003433227539,0.003433227539,0.003433227539,0.003433227539,0.003433227539,0.09796142578,0.09796142578
E00312,40.25,22,2012-02-12T15:00:00,2012-02-12T15:00:00,2012-02-12T16:00:00,1,6,wet_snow,6,wet_snow,0,1,0.7296447754,0.7296447754,0.7296447754,5.017151833,5.017151833,0.003433227539,0.003433227539,0.003433227539,0,0,0,0.0920715332,0.0920715332
E02515,39.5,22.5,2015-02-10T21:00:00,2015-02-10T21:00:00,2015-02-10T22:00:00,1,6,wet_snow,6,wet_snow,0,1,2.061187744,2.061187744,2.061187744,5.010493279,5.010493279,0.0008583068848,0.0008583068848,0.0008583068848,0.0002145767212,0.0002145767212,0.0002145767212,0.001922607422,0.001922607422
E01637,40,22.75,2017-01-27T11:00:00,2017-01-27T11:00:00,2017-01-27T12:00:00,1,6,wet_snow,6,wet_snow,0,1,3.034576416,3.034576416,3.034576416,5.004920959,5.004920959,0,0,0,0,0,0,0.01995849609,0.01995849609
E00650,40.25,22.25,2016-12-21T23:00:00,2016-12-21T23:00:00,2016-12-22T00:00:00,1,3,freezing_rain,3,freezing_rain,1,0,-2.563079834,-2.563079834,-2.563079834,4.998000145,4.998000145,0.003004074097,0.003004074097,0.003004074097,0.002360343933,0.002360343933,0.002360343933,0.02294921875,0.02294921875
E02037,39.75,22.25,2019-01-11T06:00:00,2019-01-11T06:00:00,2019-01-11T07:00:00,1,3,freezing_rain,3,freezing_rain,1,0,0.909576416,0.909576416,0.909576416,4.990562439,4.990562439,0.0008583068848,0.0008583068848,0.0008583068848,0.0001072883606,0.0001072883606,0.0001072883606,0.0001831054688,0.0001831054688
E00579,40.25,22.25,2012-02-05T06:00:00,2012-02-05T06:00:00,2012-02-05T07:00:00,1,3,freezing_rain,3,freezing_rain,1,0,-0.1851501465,-0.1851501465,-0.1851501465,4.960036278,4.960036278,0.002574920654,0.002574920654,0.002574920654,0,0,0,0.01504516602,0.01504516602
E01088,40,22,2012-12-09T16:00:00,2012-12-09T16:00:00,2012-12-09T17:00:00,1,6,wet_snow,6,wet_snow,0,1,2.314117432,2.314117432,2.314117432,4.959269524,4.959269524,0.4609107971,0.4609107971,0.4609107971,0.307059288,0.307059288,0.307059288,0.1211242676,0.1211242676
E03033,39.25,22.25,2015-01-05T03:00:00,2015-01-05T03:00:00,2015-01-05T04:00:00,1,6,wet_snow,6,wet_snow,0,1,3.835235596,3.835235596,3.835235596,4.951551437,4.951551437,0,0,0,0,0,0,0.02328491211,0.02328491211
E00300,40.25,22,2012-01-25T07:00:00,2012-01-25T07:00:00,2012-01-25T08:00:00,1,3,freezing_rain,3,freezing_rain,1,0,2.161895752,2.161895752,2.161895752,4.950081825,4.950081825,0.07553100586,0.07553100586,0.07553100586,0,0,0,0.033203125,0.033203125
E02580,39.5,22.75,2012-01-26T02:00:00,2012-01-26T02:00:00,2012-01-26T03:00:00,1,6,wet_snow,6,wet_snow,0,1,2.130279541,2.130279541,2.130279541,4.948904037,4.948904037,0,0,0,0,0,0,0.004547119141,0.004547119141
E00182,40.25,21.75,2017-01-27T11:00:00,2017-01-27T11:00:00,2017-01-27T12:00:00,1,6,wet_snow,6,wet_snow,0,1,2.018951416,2.018951416,2.018951416,4.935585022,4.935585022,0,0,0,0,0,0,0.005798339844,0.005798339844
E00920,40,21.75,2015-02-04T01:00:00,2015-02-04T01:00:00,2015-02-04T02:00:00,1,6,wet_snow,6,wet_snow,0,1,1.280670166,1.280670166,1.280670166,4.935235023,4.935235023,0,0,0,0,0,0,0.002471923828,0.002471923828
E02624,39.5,22.75,2016-01-19T10:00:00,2016-01-19T10:00:00,2016-01-19T11:00:00,1,6,wet_snow,6,wet_snow,0,1,4.260528564,4.260528564,4.260528564,4.933414459,4.933414459,0,0,0,0.0001072883606,0.0001072883606,0.0001072883606,0.003387451172,0.003387451172
E01136,40,22,2014-01-29T03:00:00,2014-01-29T03:00:00,2014-01-29T04:00:00,1,3,freezing_rain,3,freezing_rain,1,0,-0.2566833496,-0.2566833496,-0.2566833496,4.918880463,4.918880463,0.0008583068848,0.0008583068848,0.0008583068848,0,0,0,0.02670288086,0.02670288086
E01572,40,22.5,2017-01-27T11:00:00,2017-01-27T11:00:00,2017-01-27T12:00:00,1,6,wet_snow,6,wet_snow,0,1,1.909576416,1.909576416,1.909576416,4.915077209,4.915077209,0.00171661377,0.00171661377,0.00171661377,0.0001072883606,0.0001072883606,0.0001072883606,0.03094482422,0.03094482422
E01367,40,22.25,2014-01-27T14:00:00,2014-01-27T14:00:00,2014-01-27T15:00:00,1,6,wet_snow,6,wet_snow,0,1,3.00881958,3.00881958,3.00881958,4.912008286,4.912008286,0,0,0,0,0,0,0.006530761719,0.006530761719
E00524,40.25,22,2019-02-07T06:00:00,2019-02-07T06:00:00,2019-02-07T07:00:00,1,6,wet_snow,6,wet_snow,0,1,3.153961182,3.153961182,3.153961182,4.911922455,4.911922455,0.06866455078,0.06866455078,0.06866455078,0.02650022507,0.02650022507,0.02650022507,0.1380004883,0.1380004883
E01363,40,22.25,2013-12-18T13:00:00,2013-12-18T13:00:00,2013-12-18T14:00:00,1,6,wet_snow,6,wet_snow,0,1,5.721832275,5.721832275,5.721832275,4.893917084,4.893917084,0,0,0,0,0,0,0.005828857422,0.005828857422
E01144,40,22,2014-02-01T23:00:00,2014-02-01T23:00:00,2014-02-02T00:00:00,1,3,freezing_rain,3,freezing_rain,1,0,2.317169189,2.317169189,2.317169189,4.892424583,4.892424583,0.01373291016,0.01373291016,0.01373291016,0.0103533268,0.0103533268,0.0103533268,0.07760620117,0.07760620117
E02490,39.5,22.5,2012-02-01T08:00:00,2012-02-01T08:00:00,2012-02-01T09:00:00,1,6,wet_snow,6,wet_snow,0,1,-0.2543640137,-0.2543640137,-0.2543640137,4.890501022,4.890501022,0.01802444458,0.01802444458,0.01802444458,0.0182390213,0.0182390213,0.0182390213,0.02658081055,0.02658081055
E01399,40,22.25,2016-01-03T12:00:00,2016-01-03T12:00:00,2016-01-03T13:00:00,1,6,wet_snow,6,wet_snow,0,1,1.712554932,1.712554932,1.712554932,4.890369415,4.890369415,3.378295898,3.378295898,3.378295898,2.455240488,2.455240488,2.455240488,0.2390441895,0.2390441895
E02623,39.5,22.75,2016-01-19T08:00:00,2016-01-19T08:00:00,2016-01-19T09:00:00,1,6,wet_snow,6,wet_snow,0,1,2.290313721,2.290313721,2.290313721,4.885242462,4.885242462,0.0004291534424,0.0004291534424,0.0004291534424,0.0003218650818,0.0003218650818,0.0003218650818,0.0005187988281,0.0005187988281
E00137,40.25,21.75,2015-12-17T04:00:00,2015-12-17T04:00:00,2015-12-17T05:00:00,1,6,wet_snow,6,wet_snow,0,1,2.686676025,2.686676025,2.686676025,4.876842499,4.876842499,0.04892349243,0.04892349243,0.04892349243,0.0296652317,0.0296652317,0.0296652317,0.04241943359,0.04241943359
E01140,40,22,2014-02-01T13:00:00,2014-02-01T13:00:00,2014-02-01T14:00:00,1,6,wet_snow,6,wet_snow,0,1,3.106719971,3.106719971,3.106719971,4.873950958,4.873950958,0.003433227539,0.003433227539,0.003433227539,0,0,0,0.03082275391,0.03082275391
E02035,39.75,22.25,2019-01-09T18:00:00,2019-01-09T18:00:00,2019-01-09T19:00:00,1,3,freezing_rain,3,freezing_rain,1,0,0.3302307129,0.3302307129,0.3302307129,4.859354019,4.859354019,1.193475723,1.193475723,1.193475723,0.3323793411,0.3323793411,0.3323793411,0.04504394531,0.04504394531
E01629,40,22.75,2016-01-23T19:00:00,2016-01-23T19:00:00,2016-01-23T20:00:00,1,6,wet_snow,6,wet_snow,0,1,3.101470947,3.101470947,3.101470947,4.857513428,4.857513428,0.00171661377,0.00171661377,0.00171661377,0,0,0,0.008911132812,0.008911132812
E00713,40.25,22.25,2019-01-11T08:00:00,2019-01-11T08:00:00,2019-01-11T09:00:00,1,3,freezing_rain,3,freezing_rain,1,0,0.187286377,0.187286377,0.187286377,4.851666451,4.851666451,0.0004291534424,0.0004291534424,0.0004291534424,0.0002682209015,0.0002682209015,0.0002682209015,0.008697509766,0.008697509766
E00064,40.25,21.75,2013-02-10T04:00:00,2013-02-10T04:00:00,2013-02-10T05:00:00,1,6,wet_snow,6,wet_snow,0,1,1.482330322,1.482330322,1.482330322,4.850436211,4.850436211,0.02446174622,0.02446174622,0.02446174622,0.001180171967,0.001180171967,0.001180171967,0.009582519531,0.009582519531
E00884,40,21.75,2013-02-20T07:00:00,2013-02-20T07:00:00,2013-02-20T08:00:00,1,6,wet_snow,6,wet_snow,0,1,-0.4707946777,-0.4707946777,-0.4707946777,4.845413208,4.845413208,0,0,0,0.0001072883606,0.0001072883606,0.0001072883606,0.01309204102,0.01309204102
E02563,39.5,22.5,2019-02-13T09:00:00,2019-02-13T09:00:00,2019-02-13T10:00:00,1,6,wet_snow,6,wet_snow,0,1,4.296905518,4.296905518,4.296905518,4.842071533,4.842071533,0.2720832825,0.2720832825,0.2720832825,0.205886364,0.205886364,0.205886364,0.07989501953,0.07989501953
E02087,39.75,22.5,2015-01-06T08:00:00,2015-01-06T08:00:00,2015-01-06T09:00:00,1,6,wet_snow,6,wet_snow,0,1,2.717437744,2.717437744,2.717437744,4.840828896,4.840828896,0,0,0,0.0002145767212,0.0002145767212,0.0002145767212,0,0
E02057,39.75,22.5,2012-01-10T07:00:00,2012-01-10T07:00:00,2012-01-10T08:00:00,1,6,wet_snow,6,wet_snow,0,1,2.780181885,2.780181885,2.780181885,4.838989258,4.838989258,0,0,0,0.0001072883606,0.0001072883606,0.0001072883606,0.002380371094,0.002380371094
E02939,39.25,22,2016-12-09T20:00:00,2016-12-09T20:00:00,2016-12-09T21:00:00,1,6,wet_snow,6,wet_snow,0,1,-0.3477478027,-0.3477478027,-0.3477478027,4.838311195,4.838311195,0,0,0,0,0,0,0.001190185547,0.001190185547
E02355,39.5,22,2015-02-11T07:00:00,2015-02-11T07:00:00,2015-02-11T08:00:00,1,6,wet_snow,6,wet_snow,0,1,1.088043213,1.088043213,1.088043213,4.827615738,4.827615738,0,0,0,5.36441803e-05,5.36441803e-05,5.36441803e-05,0.002044677734,0.002044677734
E03123,39.25,22.5,2012-01-08T00:00:00,2012-01-08T00:00:00,2012-01-08T01:00:00,1,6,wet_snow,6,wet_snow,0,1,3.685211182,3.685211182,3.685211182,4.821082115,4.821082115,0,0,0,0,0,0,0.001129150391,0.001129150391
E01122,40,22,2013-02-19T23:00:00,2013-02-19T23:00:00,2013-02-20T00:00:00,1,3,freezing_rain,3,freezing_rain,1,0,0.4024963379,0.4024963379,0.4024963379,4.820878983,4.820878983,0.0008583068848,0.0008583068848,0.0008583068848,0,0,0,0.01989746094,0.01989746094
E01345,40,22.25,2013-01-26T18:00:00,2013-01-26T18:00:00,2013-01-26T19:00:00,1,6,wet_snow,6,wet_snow,0,1,2.907012939,2.907012939,2.907012939,4.815407753,4.815407753,0.03004074097,0.03004074097,0.03004074097,0.01459121704,0.01459121704,0.01459121704,0.1526489258,0.1526489258
E00601,40.25,22.25,2013-01-11T05:00:00,2013-01-11T05:00:00,2013-01-11T06:00:00,1,3,freezing_rain,3,freezing_rain,1,0,0.6783752441,0.6783752441,0.6783752441,4.810239792,4.810239792,0.0111579895,0.0111579895,0.0111579895,0,0,0,0.04638671875,0.04638671875
E00072,40.25,21.75,2013-02-19T05:00:00,2013-02-19T05:00:00,2013-02-19T06:00:00,1,6,wet_snow,6,wet_snow,0,1,2.422393799,2.422393799,2.422393799,4.810148239,4.810148239,0.9110927582,0.9110927582,0.9110927582,0.6966233253,0.6966233253,0.6966233253,0.04476928711,0.04476928711
E01200,40,22,2017-01-22T15:00:00,2017-01-22T15:00:00,2017-01-22T16:00:00,1,6,wet_snow,6,wet_snow,0,1,2.891021729,2.891021729,2.891021729,4.807944298,4.807944298,0,0,0,0,0,0,0.006805419922,0.006805419922
E01414,40,22.25,2016-12-21T02:00:00,2016-12-21T02:00:00,2016-12-21T03:00:00,1,3,freezing_rain,3,freezing_rain,1,0,-1.188568115,-1.188568115,-1.188568115,4.803918839,4.803918839,0.08583068848,0.08583068848,0.08583068848,0.0002145767212,0.0002145767212,0.0002145767212,0.07818603516,0.07818603516
E02341,39.5,22,2012-02-29T06:00:00,2012-02-29T06:00:00,2012-02-29T07:00:00,1,6,wet_snow,6,wet_snow,0,1,-0.174407959,-0.174407959,-0.174407959,4.803544998,4.803544998,0.005149841309,0.005149841309,0.005149841309,0.005257129669,0.005257129669,0.005257129669,0.0007629394531,0.0007629394531
E01830,39.75,22,2012-12-06T04:00:00,2012-12-06T04:00:00,2012-12-06T05:00:00,1,6,wet_snow,6,wet_snow,0,1,3.407012939,3.407012939,3.407012939,4.802275658,4.802275658,0.01373291016,0.01373291016,0.01373291016,0,0,0,0.01089477539,0.01089477539
E00150,40.25,21.75,2016-12-07T07:00:00,2016-12-07T07:00:00,2016-12-07T08:00:00,1,6,wet_snow,6,wet_snow,0,1,0.04434204102,0.04434204102,0.04434204102,4.801665306,4.801665306,0,0,0,0,0,0,0.0006408691406,0.0006408691406
E00883,40,21.75,2013-02-20T02:00:00,2013-02-20T02:00:00,2013-02-20T03:00:00,1,3,freezing_rain,3,freezing_rain,1,0,-0.2425231934,-0.2425231934,-0.2425231934,4.79937458,4.79937458,0.0008583068848,0.0008583068848,0.0008583068848,0,0,0,0.02075195312,0.02075195312
E02203,39.5,21.75,2012-01-12T07:00:00,2012-01-12T07:00:00,2012-01-12T08:00:00,1,6,wet_snow,6,wet_snow,0,1,0.08145141602,0.08145141602,0.08145141602,4.796121597,4.796121597,0,0,0,0,0,0,0.01049804688,0.01049804688
E02808,39.25,21.75,2018-01-23T19:00:00,2018-01-23T19:00:00,2018-01-23T20:00:00,1,6,wet_snow,6,wet_snow,0,1,2.108062744,2.108062744,2.108062744,4.781373978,4.781373978,0.09999275208,0.09999275208,0.09999275208,0.096398592,0.096398592,0.096398592,0.01748657227,0.01748657227
E01408,40,22.25,2016-01-27T02:00:00,2016-01-27T02:00:00,2016-01-27T03:00:00,1,3,freezing_rain,3,freezing_rain,1,0,0.2899475098,0.2899475098,0.2899475098,4.774355888,4.774355888,0.004291534424,0.004291534424,0.004291534424,0,0,0,0.02099609375,0.02099609375
E01907,39.75,22,2019-01-09T18:00:00,2019-01-09T18:00:00,2019-01-09T19:00:00,1,3,freezing_rain,3,freezing_rain,1,0,0.4396057129,0.4396057129,0.4396057129,4.771463394,4.771463394,1.370716095,1.370716095,1.370716095,0.718832016,0.718832016,0.718832016,0.03900146484,0.03900146484
E02283,39.5,21.75,2017-12-19T05:00:00,2017-12-19T05:00:00,2017-12-19T06:00:00,1,6,wet_snow,6,wet_snow,0,1,0.3014221191,0.3014221191,0.3014221191,4.754446983,4.754446983,0.0008583068848,0.0008583068848,0.0008583068848,0.0003218650818,0.0003218650818,0.0003218650818,0.03840637207,0.03840637207
E00704,40.25,22.25,2018-12-18T00:00:00,2018-12-18T00:00:00,2018-12-18T01:00:00,1,6,wet_snow,6,wet_snow,0,1,2.113433838,2.113433838,2.113433838,4.753938675,4.753938675,0.4514694214,0.4514694214,0.4514694214,0.3965377808,0.3965377808,0.3965377808,0.03518676758,0.03518676758
